month,year,county,amount,sales_type
12,2017,Pueblo,3707967.0,retail
12,2017,Pueblo,514218.0,medical
12,2017,Routt,956589.0,retail
12,2017,Routt,177246.0,medical
12,2017,Saguache,98676.0,retail
12,2017,San Miguel,,medical
12,2017,San Juan,,retail
12,2017,Sedgwick,,medical
12,2017,San Miguel,395334.0,retail
12,2017,Summit,126502.0,medical
12,2017,Sedgwick,,retail
12,2017,Weld,415204.0,medical
12,2017,Summit,2533302.0,retail
12,2017,Sum of NR Counties,571066.0,medical
12,2017,Weld,2571924.0,retail
4,2015,Adams,474341.0,medical
4,2015,Adams,1611106.0,retail
4,2015,Alamosa,,medical
4,2015,Arapahoe,3257101.0,retail
4,2015,Arapahoe,1559596.0,medical
4,2015,Archuleta,,retail
4,2015,Archuleta,,medical
4,2015,Boulder,3973545.0,retail
4,2015,Boulder,2559060.0,medical
4,2015,Chaffee,250729.0,retail
4,2015,Chaffee,,medical
4,2015,Clear Creek,365896.0,retail
4,2015,Clear Creek,76243.0,medical
4,2015,Costilla,,retail
4,2015,Costilla,,medical
4,2015,Denver,18946519.0,retail
4,2015,Denver,14953494.0,medical
4,2015,Eagle,516095.0,retail
4,2015,Eagle,287781.0,medical
4,2015,El Paso,,retail
4,2015,El Paso,6540175.0,medical
4,2015,Garfield,644631.0,retail
4,2015,Fremont,198045.0,medical
4,2015,Gilpin,130946.0,retail
4,2015,Garfield,381432.0,medical
4,2015,Grand,,retail
4,2015,Gilpin,,medical
4,2015,Gunnison,160176.0,retail
4,2015,Grand,,medical
4,2015,Jefferson,2429996.0,retail
4,2015,Gunnison,,medical
4,2015,Lake,,retail
4,2015,Jefferson,1931784.0,medical
4,2015,La Plata,930516.0,retail
4,2015,La Plata,493486.0,medical
4,2015,Larimer,2045132.0,retail
4,2015,Larimer,1277080.0,medical
4,2015,Las Animas,471514.0,retail
4,2015,Las Animas,,medical
4,2015,Mesa,,retail
4,2015,Mesa,,medical
4,2015,Montezuma,313150.0,retail
4,2015,Moffat,,medical
4,2015,Morgan,,retail
4,2015,Montezuma,124006.0,medical
4,2015,Ouray,,retail
4,2015,Montrose,,medical
4,2015,Park,121375.0,retail
4,2015,Morgan,,medical
4,2015,Pitkin,426689.0,retail
4,2015,Ouray,,medical
4,2015,Pueblo,1318252.0,retail
4,2015,Park,,medical
4,2015,Routt,433152.0,retail
4,2015,Pitkin,65486.0,medical
4,2015,Saguache,,retail
4,2015,Pueblo,389146.0,medical
4,2015,San Juan,,retail
4,2015,Routt,193801.0,medical
4,2015,San Miguel,150531.0,retail
4,2015,San Miguel,38531.0,medical
4,2015,Sedgwick,,retail
4,2015,Sedgwick,,medical
4,2015,Summit,953219.0,retail
4,2015,Summit,305570.0,medical
4,2015,Weld,1521411.0,retail
4,2015,Teller,,medical
4,2015,Sum of NR Counties,2861263.0,retail
4,2015,Weld,350491.0,medical
4,2015,Sum of NR Counties,678969.0,medical
10,2015,Adams,435580.0,medical
10,2015,Adams,2446592.0,retail
10,2015,Alamosa,,medical
10,2015,Arapahoe,5728782.0,retail
10,2015,Arapahoe,1743830.0,medical
10,2015,Archuleta,,retail
10,2015,Archuleta,,medical
10,2015,Boulder,4777912.0,retail
10,2015,Boulder,2816381.0,medical
10,2015,Chaffee,325900.0,retail
10,2015,Chaffee,,medical
10,2015,Clear Creek,419695.0,retail
10,2015,Clear Creek,87040.0,medical
10,2015,Conejos,,retail
10,2015,Costilla,,medical
10,2015,Costilla,,retail
10,2015,Denver,16398610.0,medical
10,2015,Denver,19085375.0,retail
10,2015,Eagle,294270.0,medical
10,2015,Eagle,590827.0,retail
10,2015,El Paso,8065363.0,medical
10,2015,El Paso,,retail
10,2015,Fremont,178145.0,medical
10,2015,Garfield,872142.0,retail
10,2015,Garfield,404126.0,medical
10,2015,Gilpin,185948.0,retail
10,2015,Gilpin,,medical
10,2015,Grand,166746.0,retail
10,2015,Grand,,medical
10,2015,Gunnison,,retail
10,2015,Gunnison,,medical
10,2015,Huerfano,,retail
10,2015,Jefferson,1881358.0,medical
10,2015,Jefferson,3091341.0,retail
10,2015,La Plata,404921.0,medical
10,2015,Lake,,retail
10,2015,Larimer,1452878.0,medical
10,2015,La Plata,1541740.0,retail
10,2015,Las Animas,,medical
10,2015,Larimer,2885257.0,retail
10,2015,Mesa,,medical
10,2015,Las Animas,1035512.0,retail
10,2015,Moffat,,medical
10,2015,Mesa,,retail
10,2015,Montezuma,106843.0,medical
10,2015,Montezuma,627049.0,retail
10,2015,Montrose,,medical
10,2015,Morgan,,retail
10,2015,Morgan,,medical
10,2015,Ouray,,retail
10,2015,Ouray,,medical
10,2015,Park,201525.0,retail
10,2015,Park,,medical
10,2015,Pitkin,443764.0,retail
10,2015,Pitkin,80160.0,medical
10,2015,Pueblo,1710792.0,retail
10,2015,Pueblo,863610.0,medical
10,2015,Routt,563187.0,retail
10,2015,Routt,201592.0,medical
10,2015,Saguache,,retail
10,2015,San Miguel,50875.0,medical
10,2015,San Juan,,retail
10,2015,Sedgwick,,medical
10,2015,San Miguel,195014.0,retail
10,2015,Summit,215459.0,medical
10,2015,Sedgwick,,retail
10,2015,Teller,,medical
10,2015,Summit,968236.0,retail
10,2015,Weld,418307.0,medical
10,2015,Weld,1908470.0,retail
10,2015,Sum of NR Counties,643432.0,medical
10,2015,Sum of NR Counties,4695958.0,retail
6,2015,Adams,441872.0,medical
6,2015,Adams,,retail
6,2015,Alamosa,,medical
6,2015,Arapahoe,3753244.0,retail
6,2015,Arapahoe,1525525.0,medical
6,2015,Archuleta,,retail
6,2015,Archuleta,,medical
6,2015,Boulder,4273572.0,retail
6,2015,Boulder,2363534.0,medical
6,2015,Chaffee,,retail
6,2015,Chaffee,,medical
6,2015,Clear Creek,441514.0,retail
6,2015,Clear Creek,90303.0,medical
6,2015,Costilla,,retail
6,2015,Costilla,,medical
6,2015,Denver,17280785.0,retail
6,2015,Denver,16545160.0,medical
6,2015,Eagle,534649.0,retail
6,2015,Eagle,259462.0,medical
6,2015,El Paso,,retail
6,2015,El Paso,7050814.0,medical
6,2015,Garfield,798425.0,retail
6,2015,Fremont,205924.0,medical
6,2015,Gilpin,183787.0,retail
6,2015,Garfield,430562.0,medical
6,2015,Grand,142695.0,retail
6,2015,Gilpin,,medical
6,2015,Gunnison,273865.0,retail
6,2015,Grand,,medical
6,2015,Huerfano,,retail
6,2015,Gunnison,,medical
6,2015,Jefferson,2584940.0,retail
6,2015,Jefferson,1833049.0,medical
6,2015,Lake,,retail
6,2015,La Plata,425100.0,medical
6,2015,La Plata,1283234.0,retail
6,2015,Larimer,1219011.0,medical
6,2015,Larimer,2321397.0,retail
6,2015,Las Animas,,medical
6,2015,Las Animas,714276.0,retail
6,2015,Mesa,,medical
6,2015,Mesa,,retail
6,2015,Moffat,,medical
6,2015,Montezuma,463559.0,retail
6,2015,Montezuma,127877.0,medical
6,2015,Morgan,,retail
6,2015,Montrose,,medical
6,2015,Ouray,,retail
6,2015,Morgan,,medical
6,2015,Park,191938.0,retail
6,2015,Ouray,,medical
6,2015,Pitkin,570064.0,retail
6,2015,Park,,medical
6,2015,Pueblo,1517777.0,retail
6,2015,Pitkin,77058.0,medical
6,2015,Routt,485969.0,retail
6,2015,Pueblo,569375.0,medical
6,2015,Saguache,,retail
6,2015,Routt,159915.0,medical
6,2015,San Juan,,retail
6,2015,San Miguel,51852.0,medical
6,2015,San Miguel,315531.0,retail
6,2015,Sedgwick,,medical
6,2015,Sedgwick,,retail
6,2015,Summit,215753.0,medical
6,2015,Summit,925580.0,retail
6,2015,Teller,,medical
6,2015,Weld,1693656.0,retail
6,2015,Weld,287920.0,medical
6,2015,Sum of NR Counties,5709761.0,retail
6,2015,Sum of NR Counties,672330.0,medical
12,2015,Adams,441833.0,medical
12,2015,Adams,2706310.0,retail
12,2015,Alamosa,,medical
12,2015,Arapahoe,6055214.0,retail
12,2015,Arapahoe,1606205.0,medical
12,2015,Archuleta,,retail
12,2015,Archuleta,,medical
12,2015,Boulder,4621551.0,retail
12,2015,Boulder,2807281.0,medical
12,2015,Chaffee,,retail
12,2015,Chaffee,,medical
12,2015,Clear Creek,492005.0,retail
12,2015,Clear Creek,81631.0,medical
12,2015,Conejos,,retail
12,2015,Costilla,,medical
12,2015,Costilla,,retail
12,2015,Denver,16255498.0,medical
12,2015,Denver,19339032.0,retail
12,2015,Eagle,273264.0,medical
12,2015,Eagle,948426.0,retail
12,2015,El Paso,7639235.0,medical
12,2015,El Paso,,retail
12,2015,Fremont,160693.0,medical
12,2015,Garfield,801776.0,retail
12,2015,Garfield,318985.0,medical
12,2015,Gilpin,145319.0,retail
12,2015,Gilpin,,medical
12,2015,Grand,274910.0,retail
12,2015,Grand,,medical
12,2015,Gunnison,365817.0,retail
12,2015,Gunnison,,medical
12,2015,Huerfano,,retail
12,2015,Jefferson,1745285.0,medical
12,2015,Jefferson,3153194.0,retail
12,2015,La Plata,370071.0,medical
12,2015,Lake,,retail
12,2015,Larimer,1374506.0,medical
12,2015,La Plata,1460381.0,retail
12,2015,Las Animas,,medical
12,2015,Larimer,2818206.0,retail
12,2015,Mesa,,medical
12,2015,Las Animas,921083.0,retail
12,2015,Moffat,,medical
12,2015,Mesa,,retail
12,2015,Montezuma,89934.0,medical
12,2015,Montezuma,559469.0,retail
12,2015,Montrose,,medical
12,2015,Morgan,,retail
12,2015,Morgan,,medical
12,2015,Ouray,,retail
12,2015,Ouray,,medical
12,2015,Park,188927.0,retail
12,2015,Park,,medical
12,2015,Pitkin,895847.0,retail
12,2015,Pitkin,83107.0,medical
12,2015,Pueblo,1530280.0,retail
12,2015,Pueblo,1251262.0,medical
12,2015,Routt,655561.0,retail
12,2015,Routt,203563.0,medical
12,2015,Saguache,,retail
12,2015,San Miguel,45244.0,medical
12,2015,San Juan,,retail
12,2015,Sedgwick,,medical
12,2015,San Miguel,275068.0,retail
12,2015,Summit,234110.0,medical
12,2015,Sedgwick,,retail
12,2015,Teller,,medical
12,2015,Summit,1750307.0,retail
12,2015,Weld,384896.0,medical
12,2015,Weld,1849039.0,retail
12,2015,Sum of NR Counties,644290.0,medical
12,2015,Sum of NR Counties,4269280.0,retail
4,2017,Adams,1170547.0,medical
4,2017,Adams,4969567.0,retail
4,2017,Alamosa,,medical
4,2017,Arapahoe,9966130.0,retail
4,2017,Arapahoe,1171574.0,medical
4,2017,Archuleta,409149.0,retail
4,2017,Archuleta,,medical
4,2017,Boulder,5899546.0,retail
4,2017,Boulder,2002527.0,medical
4,2017,Chaffee,356366.0,retail
4,2017,Chaffee,,medical
4,2017,Clear Creek,478629.0,retail
4,2017,Clear Creek,53972.0,medical
4,2017,Conejos,404901.0,retail
4,2017,Costilla,,medical
4,2017,Costilla,256910.0,retail
4,2017,Denver,19101844.0,medical
4,2017,Denver,30186897.0,retail
4,2017,Eagle,160790.0,medical
4,2017,Eagle,938098.0,retail
4,2017,El Paso,8978250.0,medical
4,2017,El Paso,,retail
4,2017,Fremont,178131.0,medical
4,2017,Garfield,1809692.0,retail
4,2017,Garfield,307340.0,medical
4,2017,Gilpin,191824.0,retail
4,2017,Gilpin,,medical
4,2017,Grand,265989.0,retail
4,2017,Grand,,medical
4,2017,Gunnison,432842.0,retail
4,2017,Gunnison,,medical
4,2017,Huerfano,,retail
4,2017,Jefferson,1408453.0,medical
4,2017,Jefferson,4695857.0,retail
4,2017,La Plata,347940.0,medical
4,2017,Lake,196156.0,retail
4,2017,Larimer,1235650.0,medical
4,2017,La Plata,1867263.0,retail
4,2017,Las Animas,30610.0,medical
4,2017,Larimer,4578590.0,retail
4,2017,Mesa,,medical
4,2017,Las Animas,2875977.0,retail
4,2017,Moffat,,medical
4,2017,Mesa,,retail
4,2017,Montezuma,72479.0,medical
4,2017,Montezuma,1683864.0,retail
4,2017,Montrose,,medical
4,2017,Morgan,,retail
4,2017,Morgan,,medical
4,2017,Ouray,,retail
4,2017,Otero,,medical
4,2017,Park,301838.0,retail
4,2017,Ouray,,medical
4,2017,Pitkin,625875.0,retail
4,2017,Park,,medical
4,2017,Pueblo,3094658.0,retail
4,2017,Pitkin,,medical
4,2017,Routt,689882.0,retail
4,2017,Pueblo,583583.0,medical
4,2017,Saguache,,retail
4,2017,Routt,,medical
4,2017,San Juan,,retail
4,2017,San Miguel,18710.0,medical
4,2017,San Miguel,161211.0,retail
4,2017,Sedgwick,,medical
4,2017,Sedgwick,,retail
4,2017,Summit,141152.0,medical
4,2017,Summit,1630117.0,retail
4,2017,Teller,,medical
4,2017,Weld,2626833.0,retail
4,2017,Weld,293539.0,medical
4,2017,Sum of NR Counties,4628620.0,retail
4,2017,Sum of NR Counties,792301.0,medical
10,2017,Adams,948132.0,medical
10,2017,Adams,5441728.0,retail
10,2017,Alamosa,,medical
10,2017,Arapahoe,9221783.0,retail
10,2017,Arapahoe,927716.0,medical
10,2017,Archuleta,574929.0,retail
10,2017,Archuleta,,medical
10,2017,Boulder,6744069.0,retail
10,2017,Boulder,1869460.0,medical
10,2017,Chaffee,452091.0,retail
10,2017,Chaffee,,medical
10,2017,Clear Creek,485097.0,retail
10,2017,Clear Creek,33021.0,medical
10,2017,Conejos,469150.0,retail
10,2017,Denver,16854622.0,medical
10,2017,Costilla,356750.0,retail
10,2017,Eagle,121584.0,medical
10,2017,Denver,33586096.0,retail
10,2017,El Paso,8153081.0,medical
10,2017,Eagle,982903.0,retail
10,2017,Fremont,143271.0,medical
10,2017,El Paso,,retail
10,2017,Garfield,265961.0,medical
10,2017,Garfield,1773496.0,retail
10,2017,Gilpin,,medical
10,2017,Gilpin,197522.0,retail
10,2017,Grand,,medical
10,2017,Grand,,retail
10,2017,Gunnison,,medical
10,2017,Gunnison,562053.0,retail
10,2017,Jefferson,1469845.0,medical
10,2017,Huerfano,,retail
10,2017,La Plata,299503.0,medical
10,2017,Jefferson,4104272.0,retail
10,2017,Larimer,1124315.0,medical
10,2017,Lake,205966.0,retail
10,2017,Las Animas,35561.0,medical
10,2017,La Plata,1971031.0,retail
10,2017,Mesa,,medical
10,2017,Larimer,5315541.0,retail
10,2017,Moffat,,medical
10,2017,Las Animas,4192076.0,retail
10,2017,Montezuma,61290.0,medical
10,2017,Mesa,1007121.0,retail
10,2017,Montrose,,medical
10,2017,Montezuma,1759476.0,retail
10,2017,Morgan,,medical
10,2017,Morgan,944046.0,retail
10,2017,Otero,,medical
10,2017,Ouray,504899.0,retail
10,2017,Ouray,,medical
10,2017,Park,344712.0,retail
10,2017,Park,,medical
10,2017,Pitkin,703705.0,retail
10,2017,Pitkin,57474.0,medical
10,2017,Pueblo,3525795.0,retail
10,2017,Pueblo,538665.0,medical
10,2017,Routt,771913.0,retail
10,2017,Routt,,medical
10,2017,Saguache,117885.0,retail
10,2017,San Miguel,,medical
10,2017,San Juan,,retail
10,2017,Sedgwick,,medical
10,2017,San Miguel,266043.0,retail
10,2017,Summit,120951.0,medical
10,2017,Sedgwick,,retail
10,2017,Teller,,medical
10,2017,Summit,1295739.0,retail
10,2017,Weld,327093.0,medical
10,2017,Weld,2554620.0,retail
10,2017,Sum of NR Counties,730702.0,medical
10,2017,Sum of NR Counties,3191412.0,retail
11,2017,Adams,999483.0,medical
11,2017,Adams,5558469.0,retail
11,2017,Alamosa,,medical
11,2017,Arapahoe,9034873.0,retail
11,2017,Arapahoe,755136.0,medical
11,2017,Archuleta,508490.0,retail
11,2017,Archuleta,,medical
11,2017,Boulder,6329971.0,retail
11,2017,Boulder,1770651.0,medical
11,2017,Chaffee,347798.0,retail
11,2017,Chaffee,,medical
11,2017,Clear Creek,453940.0,retail
11,2017,Clear Creek,38372.0,medical
11,2017,Conejos,424081.0,retail
11,2017,Denver,15704331.0,medical
11,2017,Costilla,247946.0,retail
11,2017,Eagle,118682.0,medical
11,2017,Denver,31195308.0,retail
11,2017,El Paso,7652843.0,medical
11,2017,Eagle,980728.0,retail
11,2017,Fremont,133101.0,medical
11,2017,El Paso,,retail
11,2017,Garfield,243896.0,medical
11,2017,Garfield,1581537.0,retail
11,2017,Gilpin,,medical
11,2017,Gilpin,188913.0,retail
11,2017,Grand,,medical
11,2017,Grand,272045.0,retail
11,2017,Gunnison,,medical
11,2017,Gunnison,433357.0,retail
11,2017,Jefferson,1302651.0,medical
11,2017,Huerfano,,retail
11,2017,La Plata,278348.0,medical
11,2017,Jefferson,3678694.0,retail
11,2017,Larimer,1095959.0,medical
11,2017,Lake,174191.0,retail
11,2017,Las Animas,36449.0,medical
11,2017,La Plata,1753119.0,retail
11,2017,Mesa,,medical
11,2017,Larimer,5125412.0,retail
11,2017,Moffat,,medical
11,2017,Las Animas,3956545.0,retail
11,2017,Montezuma,54431.0,medical
11,2017,Mesa,963023.0,retail
11,2017,Montrose,,medical
11,2017,Montezuma,1658451.0,retail
11,2017,Morgan,,medical
11,2017,Morgan,880963.0,retail
11,2017,Otero,,medical
11,2017,Ouray,,retail
11,2017,Ouray,,medical
11,2017,Park,323525.0,retail
11,2017,Park,,medical
11,2017,Pitkin,571977.0,retail
11,2017,Pitkin,53994.0,medical
11,2017,Pueblo,3320340.0,retail
11,2017,Pueblo,501175.0,medical
11,2017,Routt,661206.0,retail
11,2017,Routt,,medical
11,2017,Saguache,95793.0,retail
11,2017,San Miguel,,medical
11,2017,San Juan,,retail
11,2017,Sedgwick,,medical
11,2017,San Miguel,181166.0,retail
11,2017,Summit,114788.0,medical
11,2017,Sedgwick,,retail
11,2017,Weld,351629.0,medical
11,2017,Summit,1411797.0,retail
11,2017,Sum of NR Counties,672549.0,medical
11,2017,Weld,2433403.0,retail
5,2017,Adams,1075187.0,medical
5,2017,Adams,5013781.0,retail
5,2017,Alamosa,,medical
5,2017,Arapahoe,9370054.0,retail
5,2017,Arapahoe,1171273.0,medical
5,2017,Archuleta,,retail
5,2017,Archuleta,,medical
5,2017,Boulder,6368428.0,retail
5,2017,Boulder,1906922.0,medical
5,2017,Chaffee,433627.0,retail
5,2017,Chaffee,,medical
5,2017,Clear Creek,460991.0,retail
5,2017,Clear Creek,55309.0,medical
5,2017,Conejos,444090.0,retail
5,2017,Costilla,,medical
5,2017,Costilla,332894.0,retail
5,2017,Denver,18140806.0,medical
5,2017,Denver,30503582.0,retail
5,2017,Eagle,124904.0,medical
5,2017,Eagle,689235.0,retail
5,2017,El Paso,8925573.0,medical
5,2017,El Paso,,retail
5,2017,Fremont,,medical
5,2017,Garfield,1911323.0,retail
5,2017,Garfield,321107.0,medical
5,2017,Gilpin,196823.0,retail
5,2017,Gilpin,,medical
5,2017,Grand,218635.0,retail
5,2017,Grand,,medical
5,2017,Gunnison,444435.0,retail
5,2017,Gunnison,,medical
5,2017,Huerfano,,retail
5,2017,Jefferson,1274422.0,medical
5,2017,Jefferson,4370646.0,retail
5,2017,La Plata,313285.0,medical
5,2017,La Plata,1980269.0,retail
5,2017,Larimer,1167689.0,medical
5,2017,Lake,197459.0,retail
5,2017,Las Animas,,medical
5,2017,Larimer,4562024.0,retail
5,2017,Mesa,,medical
5,2017,Las Animas,3471581.0,retail
5,2017,Moffat,,medical
5,2017,Mesa,,retail
5,2017,Montezuma,70134.0,medical
5,2017,Montezuma,1766079.0,retail
5,2017,Montrose,,medical
5,2017,Morgan,841413.0,retail
5,2017,Morgan,,medical
5,2017,Ouray,465454.0,retail
5,2017,Otero,,medical
5,2017,Park,314186.0,retail
5,2017,Ouray,,medical
5,2017,Pitkin,485392.0,retail
5,2017,Park,,medical
5,2017,Pueblo,3276386.0,retail
5,2017,Pitkin,59097.0,medical
5,2017,Routt,634839.0,retail
5,2017,Pueblo,599384.0,medical
5,2017,Saguache,,retail
5,2017,Routt,,medical
5,2017,San Juan,,retail
5,2017,San Miguel,13661.0,medical
5,2017,San Miguel,189132.0,retail
5,2017,Sedgwick,,medical
5,2017,Sedgwick,,retail
5,2017,Summit,101828.0,medical
5,2017,Summit,1140913.0,retail
5,2017,Teller,,medical
5,2017,Weld,2587473.0,retail
5,2017,Weld,290867.0,medical
5,2017,Sum of NR Counties,4341381.0,retail
5,2017,Sum of NR Counties,910446.0,medical
7,2015,Adams,456679.0,medical
7,2015,Adams,1822902.0,retail
7,2015,Alamosa,,medical
7,2015,Arapahoe,4482419.0,retail
7,2015,Arapahoe,1629440.0,medical
7,2015,Archuleta,,retail
7,2015,Archuleta,,medical
7,2015,Boulder,4926814.0,retail
7,2015,Boulder,2638188.0,medical
7,2015,Chaffee,,retail
7,2015,Chaffee,,medical
7,2015,Clear Creek,558033.0,retail
7,2015,Clear Creek,97914.0,medical
7,2015,Conejos,,retail
7,2015,Costilla,,medical
7,2015,Costilla,,retail
7,2015,Denver,19786382.0,medical
7,2015,Denver,19851838.0,retail
7,2015,Eagle,310266.0,medical
7,2015,Eagle,745007.0,retail
7,2015,El Paso,8504081.0,medical
7,2015,El Paso,,retail
7,2015,Fremont,242306.0,medical
7,2015,Garfield,953213.0,retail
7,2015,Garfield,481231.0,medical
7,2015,Gilpin,185927.0,retail
7,2015,Gilpin,,medical
7,2015,Grand,230218.0,retail
7,2015,Grand,,medical
7,2015,Gunnison,454862.0,retail
7,2015,Gunnison,,medical
7,2015,Huerfano,,retail
7,2015,Jefferson,2038463.0,medical
7,2015,Jefferson,2891081.0,retail
7,2015,La Plata,486029.0,medical
7,2015,Lake,,retail
7,2015,Larimer,1401524.0,medical
7,2015,La Plata,1529417.0,retail
7,2015,Las Animas,,medical
7,2015,Larimer,2714363.0,retail
7,2015,Mesa,,medical
7,2015,Las Animas,1009958.0,retail
7,2015,Moffat,,medical
7,2015,Mesa,,retail
7,2015,Montezuma,142880.0,medical
7,2015,Montezuma,572832.0,retail
7,2015,Montrose,,medical
7,2015,Morgan,,retail
7,2015,Morgan,,medical
7,2015,Ouray,,retail
7,2015,Ouray,,medical
7,2015,Park,235832.0,retail
7,2015,Park,,medical
7,2015,Pitkin,850341.0,retail
7,2015,Pitkin,94939.0,medical
7,2015,Pueblo,1852589.0,retail
7,2015,Pueblo,699033.0,medical
7,2015,Routt,631836.0,retail
7,2015,Routt,186072.0,medical
7,2015,Saguache,,retail
7,2015,San Miguel,51293.0,medical
7,2015,San Juan,,retail
7,2015,Sedgwick,,medical
7,2015,San Miguel,387509.0,retail
7,2015,Summit,246327.0,medical
7,2015,Sedgwick,,retail
7,2015,Teller,,medical
7,2015,Summit,1304307.0,retail
7,2015,Weld,364477.0,medical
7,2015,Weld,1878564.0,retail
7,2015,Sum of NR Counties,753615.0,medical
7,2015,Sum of NR Counties,5245249.0,retail
3,2015,Adams,479975.0,medical
3,2015,Adams,1497796.0,retail
3,2015,Alamosa,,medical
3,2015,Arapahoe,2615133.0,retail
3,2015,Arapahoe,1562845.0,medical
3,2015,Archuleta,,retail
3,2015,Archuleta,,medical
3,2015,Boulder,3856723.0,retail
3,2015,Boulder,2525620.0,medical
3,2015,Chaffee,,retail
3,2015,Chaffee,,medical
3,2015,Clear Creek,485304.0,retail
3,2015,Clear Creek,82344.0,medical
3,2015,Costilla,,retail
3,2015,Costilla,,medical
3,2015,Denver,17121933.0,retail
3,2015,Denver,14406613.0,medical
3,2015,Eagle,862396.0,retail
3,2015,Eagle,337864.0,medical
3,2015,El Paso,,retail
3,2015,El Paso,6380331.0,medical
3,2015,Garfield,642659.0,retail
3,2015,Fremont,194875.0,medical
3,2015,Gilpin,117004.0,retail
3,2015,Garfield,379738.0,medical
3,2015,Grand,,retail
3,2015,Gilpin,,medical
3,2015,Gunnison,296334.0,retail
3,2015,Grand,,medical
3,2015,Jefferson,2224610.0,retail
3,2015,Gunnison,,medical
3,2015,Lake,,retail
3,2015,Jefferson,1861813.0,medical
3,2015,La Plata,1020552.0,retail
3,2015,La Plata,1017530.0,medical
3,2015,Larimer,1943174.0,retail
3,2015,Larimer,1320406.0,medical
3,2015,Las Animas,415008.0,retail
3,2015,Las Animas,,medical
3,2015,Mesa,,retail
3,2015,Mesa,,medical
3,2015,Montezuma,254446.0,retail
3,2015,Moffat,,medical
3,2015,Morgan,,retail
3,2015,Montezuma,133639.0,medical
3,2015,Ouray,,retail
3,2015,Montrose,,medical
3,2015,Park,146105.0,retail
3,2015,Morgan,,medical
3,2015,Pitkin,896693.0,retail
3,2015,Ouray,,medical
3,2015,Pueblo,1355119.0,retail
3,2015,Park,,medical
3,2015,Routt,616913.0,retail
3,2015,Pitkin,85006.0,medical
3,2015,Saguache,,retail
3,2015,Pueblo,463245.0,medical
3,2015,San Juan,,retail
3,2015,Routt,199449.0,medical
3,2015,San Miguel,375409.0,retail
3,2015,San Miguel,50730.0,medical
3,2015,Sedgwick,,retail
3,2015,Sedgwick,,medical
3,2015,Summit,1727608.0,retail
3,2015,Summit,292686.0,medical
3,2015,Weld,1443488.0,retail
3,2015,Teller,,medical
3,2015,Sum of NR Counties,3038219.0,retail
3,2015,Weld,386290.0,medical
3,2015,Sum of NR Counties,659549.0,medical
1,2017,Adams,520138.0,medical
1,2017,Adams,4192709.0,retail
1,2017,Alamosa,,medical
1,2017,Arapahoe,8481055.0,retail
1,2017,Arapahoe,1137598.0,medical
1,2017,Archuleta,,retail
1,2017,Archuleta,,medical
1,2017,Boulder,5351831.0,retail
1,2017,Boulder,1943678.0,medical
1,2017,Chaffee,316009.0,retail
1,2017,Chaffee,,medical
1,2017,Clear Creek,584198.0,retail
1,2017,Clear Creek,52434.0,medical
1,2017,Conejos,294331.0,retail
1,2017,Costilla,,medical
1,2017,Costilla,214330.0,retail
1,2017,Denver,15275938.0,medical
1,2017,Denver,25681498.0,retail
1,2017,Eagle,135334.0,medical
1,2017,Eagle,1297711.0,retail
1,2017,El Paso,7656270.0,medical
1,2017,El Paso,,retail
1,2017,Fremont,,medical
1,2017,Garfield,1373945.0,retail
1,2017,Garfield,308266.0,medical
1,2017,Gilpin,157003.0,retail
1,2017,Gilpin,,medical
1,2017,Grand,378163.0,retail
1,2017,Grand,,medical
1,2017,Gunnison,546542.0,retail
1,2017,Gunnison,,medical
1,2017,Huerfano,,retail
1,2017,Jefferson,1370186.0,medical
1,2017,Jefferson,4098431.0,retail
1,2017,La Plata,301119.0,medical
1,2017,Lake,188571.0,retail
1,2017,Larimer,1099359.0,medical
1,2017,La Plata,1655168.0,retail
1,2017,Las Animas,,medical
1,2017,Larimer,3695944.0,retail
1,2017,Mesa,,medical
1,2017,Las Animas,2162976.0,retail
1,2017,Moffat,,medical
1,2017,Mesa,,retail
1,2017,Montezuma,55703.0,medical
1,2017,Montezuma,1146208.0,retail
1,2017,Montrose,,medical
1,2017,Morgan,,retail
1,2017,Morgan,,medical
1,2017,Ouray,326182.0,retail
1,2017,Otero,,medical
1,2017,Park,267804.0,retail
1,2017,Ouray,,medical
1,2017,Pitkin,1164037.0,retail
1,2017,Park,,medical
1,2017,Pueblo,2334107.0,retail
1,2017,Pitkin,66911.0,medical
1,2017,Routt,938153.0,retail
1,2017,Pueblo,515017.0,medical
1,2017,Saguache,,retail
1,2017,Routt,186048.0,medical
1,2017,San Juan,,retail
1,2017,San Miguel,35319.0,medical
1,2017,San Miguel,426586.0,retail
1,2017,Sedgwick,,medical
1,2017,Sedgwick,,retail
1,2017,Summit,,medical
1,2017,Summit,2678675.0,retail
1,2017,Teller,,medical
1,2017,Weld,2382718.0,retail
1,2017,Weld,267811.0,medical
1,2017,Sum of NR Counties,3683538.0,retail
1,2017,Sum of NR Counties,785479.0,medical
2,2015,Adams,434375.0,medical
2,2015,Adams,,retail
2,2015,Alamosa,,medical
2,2015,Arapahoe,2114064.0,retail
2,2015,Arapahoe,1402007.0,medical
2,2015,Archuleta,,retail
2,2015,Archuleta,,medical
2,2015,Boulder,3209140.0,retail
2,2015,Boulder,2257951.0,medical
2,2015,Chaffee,,retail
2,2015,Chaffee,,medical
2,2015,Clear Creek,416086.0,retail
2,2015,Clear Creek,77001.0,medical
